id_cuenta,id_distrito_creacion,pago_cuota,fecha_creacion_cuente,client_id
A00000029,7,Monthly Issuance,2014-11-24,37
A00003752,1,Monthly Issuance,2014-11-25,4527
A00002028,7,Weekly Issuance,2014-11-26,2463
A00001294,71,Monthly Issuance,2014-11-27,1565
A00000106,63,Monthly Issuance,2014-11-27,128
A00002707,61,Monthly Issuance,2014-11-27,3267
A00002027,19,Monthly Issuance,2014-11-28,2462
A00003369,8,Monthly Issuance,2014-12-01,4075
A00009731,54,Issuance After Transaction,2014-12-01,11978
A00009731,54,Issuance After Transaction,2014-12-01,11979
A00001578,48,Monthly Issuance,2014-12-01,1911
A00008411,20,Monthly Issuance,2014-12-02,10389
A00001919,18,Monthly Issuance,2014-12-04,2329
A00001307,56,Monthly Issuance,2014-12-05,1581
A00002121,64,Monthly Issuance,2014-12-05,2565
A00001436,3,Monthly Issuance,2014-12-07,1743
A00003489,9,Monthly Issuance,2014-12-08,4217
A00003348,4,Monthly Issuance,2014-12-08,4049
A00002809,73,Monthly Issuance,2014-12-08,3393
A00003364,21,Weekly Issuance,2014-12-08,4067
A00002546,1,Monthly Issuance,2014-12-08,3074
A00002343,68,Monthly Issuance,2014-12-09,2831
A00000594,54,Monthly Issuance,2014-12-09,712
A00004434,41,Monthly Issuance,2014-12-09,5347
A00000359,11,Monthly Issuance,2014-12-11,437
A00003279,46,Weekly Issuance,2014-12-17,3970
A00001011,45,Monthly Issuance,2014-12-17,1215
A00008856,15,Monthly Issuance,2014-12-18,10912
A00002808,1,Monthly Issuance,2014-12-18,3392
A00005357,70,Monthly Issuance,2014-12-18,6468
A00000775,1,Monthly Issuance,2014-12-18,927
A00002524,1,Monthly Issuance,2014-12-19,3046
A00003903,58,Monthly Issuance,2014-12-19,4706
A00003903,58,Monthly Issuance,2014-12-19,4707
A00000802,15,Monthly Issuance,2014-12-20,961
A00003567,5,Monthly Issuance,2014-12-20,4304
A00000068,37,Issuance After Transaction,2014-12-20,79
A00001417,75,Monthly Issuance,2014-12-20,1718
A00003643,1,Monthly Issuance,2014-12-22,4393
A00010728,71,Monthly Issuance,2014-12-23,13190
A00002384,40,Monthly Issuance,2014-12-23,2879
A00001835,74,Monthly Issuance,2014-12-24,2226
A00003621,32,Monthly Issuance,2014-12-25,4368
A00001394,32,Monthly Issuance,2014-12-27,1688
A00003006,64,Monthly Issuance,2015-01-01,3630
A00003006,64,Monthly Issuance,2015-01-01,3631
A00002322,33,Monthly Issuance,2015-01-02,2809
A00001331,59,Monthly Issuance,2015-01-03,1611
A00001331,59,Monthly Issuance,2015-01-03,1612
A00002355,1,Monthly Issuance,2015-01-03,2846
A00003482,70,Monthly Issuance,2015-01-03,4209
A00004503,50,Monthly Issuance,2015-01-03,5433
A00002077,29,Monthly Issuance,2015-01-04,2519
A00000685,37,Weekly Issuance,2015-01-04,822
A00002163,17,Monthly Issuance,2015-01-05,2618
A00002239,25,Monthly Issuance,2015-01-05,2712
A00001706,1,Monthly Issuance,2015-01-05,2071
A00007795,64,Monthly Issuance,2015-01-05,9641
A00007795,64,Monthly Issuance,2015-01-05,9642
A00003128,1,Monthly Issuance,2015-01-06,3783
A00003128,1,Monthly Issuance,2015-01-06,3784
A00002978,74,Monthly Issuance,2015-01-06,3596
A00003141,1,Weekly Issuance,2015-01-06,3798
A00003250,1,Monthly Issuance,2015-01-06,3930
A00003250,1,Monthly Issuance,2015-01-06,3931
A00001955,49,Monthly Issuance,2015-01-07,2377
A00005650,10,Issuance After Transaction,2015-01-08,6829
A00003641,7,Monthly Issuance,2015-01-09,4390
A00002923,43,Monthly Issuance,2015-01-10,3531
A00008092,54,Monthly Issuance,2015-01-11,9995
A00002421,18,Monthly Issuance,2015-01-11,2924
A00002421,18,Monthly Issuance,2015-01-11,2925
A00001437,50,Monthly Issuance,2015-01-13,1744
A00000756,65,Monthly Issuance,2015-01-13,906
A00003244,56,Monthly Issuance,2015-01-14,3924
A00010630,41,Monthly Issuance,2015-01-15,13071
A00003981,23,Monthly Issuance,2015-01-15,4801
A00003812,72,Monthly Issuance,2015-01-16,4593
A00004368,1,Monthly Issuance,2015-01-16,5263
A00002729,40,Monthly Issuance,2015-01-16,3295
A00002446,3,Monthly Issuance,2015-01-16,2953
A00000839,16,Monthly Issuance,2015-01-17,1011
A00001625,1,Monthly Issuance,2015-01-17,1970
A00002563,48,Monthly Issuance,2015-01-17,3094
A00001414,58,Monthly Issuance,2015-01-17,1714
A00007562,72,Weekly Issuance,2015-01-17,9366
A00002185,67,Monthly Issuance,2015-01-18,2645
A00001446,57,Monthly Issuance,2015-01-18,1754
A00000915,72,Monthly Issuance,2015-01-18,1102
A00003777,70,Monthly Issuance,2015-01-19,4554
A00002414,1,Monthly Issuance,2015-01-19,2916
A00009814,64,Weekly Issuance,2015-01-19,12079
A00002681,28,Monthly Issuance,2015-01-19,3236
A00000484,1,Monthly Issuance,2015-01-20,582
A00000217,77,Monthly Issuance,2015-01-20,262
A00009030,72,Monthly Issuance,2015-01-21,11121
A00009030,72,Monthly Issuance,2015-01-21,11122
A00002352,70,Monthly Issuance,2015-01-21,2843
A00001526,52,Monthly Issuance,2015-01-22,1850
A00003841,8,Monthly Issuance,2015-01-22,4631
A00000270,27,Monthly Issuance,2015-01-23,326
A00000270,27,Monthly Issuance,2015-01-23,327
A00001914,27,Monthly Issuance,2015-01-24,2324
A00002054,1,Monthly Issuance,2015-01-24,2493
A00002111,42,Weekly Issuance,2015-01-25,2555
A00001769,39,Monthly Issuance,2015-01-25,2145
A00002663,64,Monthly Issuance,2015-01-25,3215
A00004103,38,Monthly Issuance,2015-01-25,4942
A00005735,52,Monthly Issuance,2015-01-25,6936
A00003362,73,Monthly Issuance,2015-01-25,4065
A00002755,20,Monthly Issuance,2015-01-26,3327
A00003235,8,Monthly Issuance,2015-01-26,3913
A00000795,25,Monthly Issuance,2015-01-27,953
A00001548,47,Monthly Issuance,2015-01-27,1877
A00001548,47,Monthly Issuance,2015-01-27,1878
A00000650,3,Monthly Issuance,2015-01-28,780
A00011042,72,Monthly Issuance,2015-01-29,13576
A00003421,31,Monthly Issuance,2015-02-01,4136
A00001112,48,Monthly Issuance,2015-02-03,1333
A00003583,40,Monthly Issuance,2015-02-03,4323
A00003583,40,Monthly Issuance,2015-02-03,4324
A00004001,54,Monthly Issuance,2015-02-04,4824
A00000393,46,Monthly Issuance,2015-02-04,474
A00002718,29,Monthly Issuance,2015-02-05,3282
A00001496,57,Monthly Issuance,2015-02-05,1814
A00002968,15,Monthly Issuance,2015-02-05,3583
A00002968,15,Monthly Issuance,2015-02-05,3584
A00001889,59,Monthly Issuance,2015-02-06,2292
A00000789,39,Monthly Issuance,2015-02-06,944
A00000789,39,Monthly Issuance,2015-02-06,945
A00007614,62,Monthly Issuance,2015-02-08,9427
A00007614,62,Monthly Issuance,2015-02-08,9428
A00008159,26,Monthly Issuance,2015-02-08,10076
A00008159,26,Monthly Issuance,2015-02-08,10077
A00002151,38,Monthly Issuance,2015-02-08,2603
A00003865,50,Monthly Issuance,2015-02-09,4659
A00004109,54,Monthly Issuance,2015-02-09,4949
A00000515,57,Monthly Issuance,2015-02-09,618
A00003817,70,Monthly Issuance,2015-02-10,4600
A00002268,1,Monthly Issuance,2015-02-11,2746
A00000388,59,Monthly Issuance,2015-02-11,469
A00003623,59,Monthly Issuance,2015-02-12,4370
A00001967,26,Weekly Issuance,2015-02-13,2392
A00004727,2,Monthly Issuance,2015-02-13,5701
A00003466,64,Monthly Issuance,2015-02-16,4189
A00003297,53,Monthly Issuance,2015-02-17,3988
A00003297,53,Monthly Issuance,2015-02-17,3989
A00000607,16,Monthly Issuance,2015-02-17,726
A00001858,72,Monthly Issuance,2015-02-18,2254
A00003978,59,Monthly Issuance,2015-02-18,4797
A00000070,8,Monthly Issuance,2015-02-18,81
A00000070,8,Monthly Issuance,2015-02-18,82
A00000781,33,Monthly Issuance,2015-02-19,933
A00000781,33,Monthly Issuance,2015-02-19,934
A00010884,65,Monthly Issuance,2015-02-20,13380
A00002688,72,Monthly Issuance,2015-02-20,3244
A00001772,31,Weekly Issuance,2015-02-20,2148
A00002490,22,Monthly Issuance,2015-02-21,3006
A00002047,20,Monthly Issuance,2015-02-21,2485
A00003839,1,Monthly Issuance,2015-02-21,4627
A00003839,1,Monthly Issuance,2015-02-21,4628
A00001633,51,Monthly Issuance,2015-02-22,1979
A00000763,1,Monthly Issuance,2015-02-23,913
A00004161,1,Monthly Issuance,2015-02-23,5016
A00002431,74,Monthly Issuance,2015-02-23,2937
A00003753,28,Monthly Issuance,2015-02-24,4528
A00001778,15,Monthly Issuance,2015-02-25,2155
A00002911,33,Monthly Issuance,2015-02-25,3518
A00003710,1,Monthly Issuance,2015-02-25,4473
A00001702,56,Monthly Issuance,2015-02-27,2067
A00003737,34,Monthly Issuance,2015-03-01,4510
A00000190,74,Monthly Issuance,2015-03-02,230
A00002865,1,Monthly Issuance,2015-03-03,3463
A00003014,75,Weekly Issuance,2015-03-03,3640
A00003014,75,Weekly Issuance,2015-03-03,3641
A00002680,46,Monthly Issuance,2015-03-03,3235
A00001129,35,Monthly Issuance,2015-03-03,1355
A00003233,31,Monthly Issuance,2015-03-03,3911
A00001287,35,Monthly Issuance,2015-03-04,1557
A00009897,1,Monthly Issuance,2015-03-04,12181
A00000030,36,Monthly Issuance,2015-03-04,38
A00002367,28,Monthly Issuance,2015-03-04,2860
A00003826,34,Monthly Issuance,2015-03-05,4610
A00000376,25,Monthly Issuance,2015-03-05,456
A00001108,26,Monthly Issuance,2015-03-09,1329
A00000108,53,Monthly Issuance,2015-03-10,130
A00001802,75,Monthly Issuance,2015-03-10,2182
A00001802,75,Monthly Issuance,2015-03-10,2183
A00003230,1,Monthly Issuance,2015-03-11,3907
A00003989,19,Monthly Issuance,2015-03-11,4809
A00003989,19,Monthly Issuance,2015-03-11,4810
A00002723,75,Monthly Issuance,2015-03-12,3289
A00007859,52,Monthly Issuance,2015-03-14,9717
A00007859,52,Monthly Issuance,2015-03-14,9718
A00007606,21,Monthly Issuance,2015-03-15,9417
A00000158,37,Monthly Issuance,2015-03-15,190
A00000158,37,Monthly Issuance,2015-03-15,191
A00006397,48,Monthly Issuance,2015-03-15,7723
A00006397,48,Monthly Issuance,2015-03-15,7724
A00000150,73,Monthly Issuance,2015-03-16,180
A00003402,76,Weekly Issuance,2015-03-16,4113
A00002810,66,Monthly Issuance,2015-03-16,3394
A00000586,54,Monthly Issuance,2015-03-16,704
A00001261,52,Monthly Issuance,2015-03-18,1522
A00002856,25,Monthly Issuance,2015-03-18,3450
A00000288,25,Monthly Issuance,2015-03-18,350
A00003750,77,Monthly Issuance,2015-03-18,4524
A00003750,77,Monthly Issuance,2015-03-18,4525
A00001174,70,Monthly Issuance,2015-03-21,1414
A00001306,1,Monthly Issuance,2015-03-22,1580
A00005541,43,Monthly Issuance,2015-03-24,6691
A00000001,18,Monthly Issuance,2015-03-24,1
A00000981,66,Monthly Issuance,2015-03-25,1182
A00000767,25,Monthly Issuance,2015-03-26,917
A00000608,32,Monthly Issuance,2015-03-27,727
A00000608,32,Monthly Issuance,2015-03-27,728
A00001757,75,Monthly Issuance,2015-03-27,2129
A00006609,16,Monthly Issuance,2015-03-27,7980
A00000870,70,Monthly Issuance,2015-03-27,1048
A00000227,27,Monthly Issuance,2015-03-28,273
A00000568,18,Monthly Issuance,2015-03-28,682
A00001254,74,Monthly Issuance,2015-03-28,1513
A00001540,1,Monthly Issuance,2015-03-29,1867
A00001692,56,Monthly Issuance,2015-03-29,2055
A00001249,67,Monthly Issuance,2015-03-30,1508
A00000095,1,Monthly Issuance,2015-03-30,112
A00000095,1,Monthly Issuance,2015-03-30,113
A00001561,66,Monthly Issuance,2015-04-01,1892
A00001561,66,Monthly Issuance,2015-04-01,1893
A00002540,54,Monthly Issuance,2015-04-01,3066
A00000248,1,Monthly Issuance,2015-04-02,300
A00009493,64,Monthly Issuance,2015-04-02,11685
A00005126,58,Monthly Issuance,2015-04-03,6185
A00005126,58,Monthly Issuance,2015-04-03,6186
A00000231,22,Monthly Issuance,2015-04-03,278
A00000231,22,Monthly Issuance,2015-04-03,279
A00002203,47,Monthly Issuance,2015-04-04,2666
A00006910,76,Monthly Issuance,2015-04-04,8342
A00001986,46,Monthly Issuance,2015-04-04,2413
A00002839,70,Monthly Issuance,2015-04-04,3431
A00001479,54,Monthly Issuance,2015-04-04,1792
A00003147,54,Monthly Issuance,2015-04-05,3806
A00006289,64,Monthly Issuance,2015-04-05,7594
A00001590,77,Monthly Issuance,2015-04-07,1927
A00001590,77,Monthly Issuance,2015-04-07,1928
A00007418,21,Monthly Issuance,2015-04-07,9196
A00000019,21,Monthly Issuance,2015-04-07,25
A00000842,62,Monthly Issuance,2015-04-07,1015
A00000842,62,Monthly Issuance,2015-04-07,1016
A00001821,70,Monthly Issuance,2015-04-07,2207
A00001821,70,Monthly Issuance,2015-04-07,2208
A00000206,61,Monthly Issuance,2015-04-08,248
A00000206,61,Monthly Issuance,2015-04-08,249
A00003109,18,Monthly Issuance,2015-04-08,3760
A00007815,19,Weekly Issuance,2015-04-09,9663
A00007815,19,Weekly Issuance,2015-04-09,9664
A00007136,12,Weekly Issuance,2015-04-09,8615
A00001228,62,Monthly Issuance,2015-04-09,1481
A00000893,53,Monthly Issuance,2015-04-12,1076
A00003702,53,Monthly Issuance,2015-04-13,4464
A00004852,47,Monthly Issuance,2015-04-13,5860
A00002750,13,Monthly Issuance,2015-04-13,3321
A00001046,1,Monthly Issuance,2015-04-14,1255
A00003729,31,Monthly Issuance,2015-04-14,4498
A00003729,31,Monthly Issuance,2015-04-14,4499
A00001862,19,Weekly Issuance,2015-04-15,2259
A00001309,1,Monthly Issuance,2015-04-15,1583
A00001315,13,Monthly Issuance,2015-04-17,1590
A00003321,17,Monthly Issuance,2015-04-18,4014
A00003231,73,Monthly Issuance,2015-04-18,3908
A00003231,73,Monthly Issuance,2015-04-18,3909
A00005724,14,Issuance After Transaction,2015-04-19,6922
A00003823,74,Monthly Issuance,2015-04-19,4607
A00002726,18,Monthly Issuance,2015-04-20,3292
A00001038,64,Monthly Issuance,2015-04-20,1245
A00007861,34,Monthly Issuance,2015-04-22,9721
A00000819,20,Monthly Issuance,2015-04-22,984
A00000819,20,Monthly Issuance,2015-04-22,985
A00000455,54,Monthly Issuance,2015-04-23,547
A00003930,37,Monthly Issuance,2015-04-25,4739
A00004423,39,Monthly Issuance,2015-04-26,5333
A00000267,38,Monthly Issuance,2015-04-26,322
A00000267,38,Monthly Issuance,2015-04-26,323
A00000922,61,Monthly Issuance,2015-04-27,1111
A00003735,1,Monthly Issuance,2015-04-27,4507
A00003449,1,Monthly Issuance,2015-04-27,4171
A00002751,31,Monthly Issuance,2015-04-28,3322
A00000404,41,Monthly Issuance,2015-04-28,489
A00002547,74,Monthly Issuance,2015-04-28,3075
A00001248,22,Monthly Issuance,2015-04-29,1506
A00001248,22,Monthly Issuance,2015-04-29,1507
A00002331,8,Monthly Issuance,2015-04-29,2819
A00001010,61,Monthly Issuance,2015-05-01,1214
A00000054,4,Monthly Issuance,2015-05-02,63
A00002364,33,Monthly Issuance,2015-05-03,2857
A00001280,70,Monthly Issuance,2015-05-03,1548
A00001280,70,Monthly Issuance,2015-05-03,1549
A00002931,36,Monthly Issuance,2015-05-04,3539
A00010351,23,Monthly Issuance,2015-05-04,12738
A00010351,23,Monthly Issuance,2015-05-04,12739
A00003936,39,Monthly Issuance,2015-05-04,4746
A00005194,1,Issuance After Transaction,2015-05-05,6272
A00003464,25,Monthly Issuance,2015-05-05,4187
A00000533,40,Monthly Issuance,2015-05-07,641
A00000533,40,Monthly Issuance,2015-05-07,642
A00003940,35,Weekly Issuance,2015-05-07,4751
A00004538,70,Monthly Issuance,2015-05-07,5473
A00000454,7,Monthly Issuance,2015-05-07,546
A00001183,12,Monthly Issuance,2015-05-08,1425
A00001183,12,Monthly Issuance,2015-05-08,1426
A00002323,72,Monthly Issuance,2015-05-08,2810
A00000463,51,Monthly Issuance,2015-05-08,557
A00000285,17,Monthly Issuance,2015-05-08,345
A00000285,17,Monthly Issuance,2015-05-08,346
A00004105,58,Monthly Issuance,2015-05-08,4944
A00002525,45,Monthly Issuance,2015-05-08,3047
A00006434,1,Monthly Issuance,2015-05-08,7765
A00002919,77,Monthly Issuance,2015-05-10,3527
A00001741,21,Monthly Issuance,2015-05-10,2112
A00000746,75,Monthly Issuance,2015-05-10,894
A00000256,37,Monthly Issuance,2015-05-14,309
A00003845,48,Monthly Issuance,2015-05-14,4636
A00004014,56,Issuance After Transaction,2015-05-15,4837
A00002178,64,Monthly Issuance,2015-05-15,2637
A00002935,68,Monthly Issuance,2015-05-15,3545
A00000544,32,Monthly Issuance,2015-05-15,655
A00001720,35,Monthly Issuance,2015-05-16,2086
A00000875,63,Monthly Issuance,2015-05-17,1054
A00000733,49,Weekly Issuance,2015-05-17,880
A00003251,59,Monthly Issuance,2015-05-18,3932
A00003251,59,Monthly Issuance,2015-05-18,3933
A00005358,4,Monthly Issuance,2015-05-18,6469
A00002521,63,Monthly Issuance,2015-05-19,3043
A00010963,16,Monthly Issuance,2015-05-20,13480
A00000057,1,Monthly Issuance,2015-05-21,66
A00004589,4,Monthly Issuance,2015-05-22,5531
A00000490,45,Monthly Issuance,2015-05-23,589
A00003386,2,Monthly Issuance,2015-05-23,4094
A00008998,61,Monthly Issuance,2015-05-24,11083
A00011349,1,Weekly Issuance,2015-05-26,13955
A00011349,1,Weekly Issuance,2015-05-26,13956
A00002969,29,Monthly Issuance,2015-05-26,3585
A00001530,70,Monthly Issuance,2015-05-27,1854
A00001642,64,Monthly Issuance,2015-05-27,1991
A00006358,3,Monthly Issuance,2015-05-27,7678
A00010001,24,Monthly Issuance,2015-05-28,12303
A00003186,10,Monthly Issuance,2015-05-28,3852
A00001059,8,Monthly Issuance,2015-05-30,1272
A00003624,32,Weekly Issuance,2015-05-30,4371
A00001974,42,Monthly Issuance,2015-06-01,2399
A00002559,32,Monthly Issuance,2015-06-01,3090
A00011069,37,Monthly Issuance,2015-06-02,13608
A00003874,51,Monthly Issuance,2015-06-02,4670
A00003874,51,Monthly Issuance,2015-06-02,4671
A00003520,72,Monthly Issuance,2015-06-04,4250
A00002018,42,Monthly Issuance,2015-06-04,2451
A00002877,37,Monthly Issuance,2015-06-04,3477
A00002642,68,Monthly Issuance,2015-06-05,3188
A00000553,26,Monthly Issuance,2015-06-06,666
A00001092,41,Monthly Issuance,2015-06-06,1310
A00000471,47,Monthly Issuance,2015-06-07,566
A00000471,47,Monthly Issuance,2015-06-07,567
A00000053,77,Monthly Issuance,2015-06-07,62
A00001413,65,Monthly Issuance,2015-06-07,1713
A00005774,1,Monthly Issuance,2015-06-08,6987
A00003392,1,Monthly Issuance,2015-06-08,4101
A00001465,30,Monthly Issuance,2015-06-08,1776
A00001420,68,Monthly Issuance,2015-06-08,1722
A00001620,17,Monthly Issuance,2015-06-08,1964
A00004121,54,Monthly Issuance,2015-06-08,4961
A00000754,1,Monthly Issuance,2015-06-08,904
A00003045,1,Monthly Issuance,2015-06-08,3681
A00003045,1,Monthly Issuance,2015-06-08,3682
A00003453,13,Monthly Issuance,2015-06-08,4175
A00001696,43,Monthly Issuance,2015-06-09,2059
A00001696,43,Monthly Issuance,2015-06-09,2060
A00002139,8,Monthly Issuance,2015-06-09,2586
A00002139,8,Monthly Issuance,2015-06-09,2587
A00001793,56,Monthly Issuance,2015-06-10,2173
A00003725,33,Monthly Issuance,2015-06-11,4493
A00000896,3,Monthly Issuance,2015-06-11,1079
A00003252,12,Monthly Issuance,2015-06-12,3934
A00000808,69,Monthly Issuance,2015-06-13,968
A00003601,54,Monthly Issuance,2015-06-13,4344
A00000131,52,Monthly Issuance,2015-06-13,157
A00003124,6,Monthly Issuance,2015-06-13,3779
A00007618,72,Weekly Issuance,2015-06-13,9433
A00000807,76,Weekly Issuance,2015-06-13,967
A00003847,33,Monthly Issuance,2015-06-13,4638
A00000223,39,Monthly Issuance,2015-06-13,268
A00002328,35,Monthly Issuance,2015-06-14,2815
A00002328,35,Monthly Issuance,2015-06-14,2816
A00001519,9,Monthly Issuance,2015-06-14,1842
A00010019,8,Monthly Issuance,2015-06-15,12325
A00000458,7,Monthly Issuance,2015-06-16,550
A00000120,65,Weekly Issuance,2015-06-16,144
A00001846,6,Monthly Issuance,2015-06-17,2239
A00002096,32,Monthly Issuance,2015-06-17,2539
A00002297,46,Monthly Issuance,2015-06-18,2781
A00007184,5,Monthly Issuance,2015-06-19,8670
A00002781,16,Monthly Issuance,2015-06-20,3358
A00001031,74,Monthly Issuance,2015-06-20,1238
A00003810,43,Monthly Issuance,2015-06-22,4591
A00001151,40,Monthly Issuance,2015-06-23,1384
A00001728,74,Monthly Issuance,2015-06-23,2096
A00009235,37,Monthly Issuance,2015-06-24,11371
A00003363,30,Monthly Issuance,2015-06-24,4066
A00003436,5,Monthly Issuance,2015-06-24,4156
A00002533,49,Monthly Issuance,2015-06-27,3058
A00000099,1,Monthly Issuance,2015-06-27,120
A00000638,65,Monthly Issuance,2015-06-28,765
A00002292,41,Monthly Issuance,2015-06-29,2775
A00001725,72,Issuance After Transaction,2015-07-03,2092
A00003410,39,Monthly Issuance,2015-07-03,4122
A00003410,39,Monthly Issuance,2015-07-03,4123
A00001597,68,Monthly Issuance,2015-07-04,1935
A00002041,48,Monthly Issuance,2015-07-05,2478
A00005742,74,Issuance After Transaction,2015-07-05,6946
A00004415,73,Monthly Issuance,2015-07-05,5322
A00004330,47,Monthly Issuance,2015-07-05,5214
A00004330,47,Monthly Issuance,2015-07-05,5215
A00003458,63,Monthly Issuance,2015-07-07,4180
A00003330,76,Monthly Issuance,2015-07-08,4026
A00006649,1,Monthly Issuance,2015-07-08,8030
A00003779,74,Monthly Issuance,2015-07-08,4556
A00001103,66,Monthly Issuance,2015-07-09,1324
A00000731,5,Monthly Issuance,2015-07-11,877
A00000731,5,Monthly Issuance,2015-07-11,878
A00002307,60,Monthly Issuance,2015-07-12,2791
A00003474,23,Monthly Issuance,2015-07-12,4198
A00003474,23,Monthly Issuance,2015-07-12,4199
A00000625,70,Monthly Issuance,2015-07-12,751
A00001075,35,Monthly Issuance,2015-07-13,1290
A00002281,1,Monthly Issuance,2015-07-13,2761
A00003895,27,Monthly Issuance,2015-07-14,4697
A00005263,64,Monthly Issuance,2015-07-14,6359
A00005794,70,Monthly Issuance,2015-07-14,7010
A00005794,70,Monthly Issuance,2015-07-14,7011
A00001220,1,Monthly Issuance,2015-07-15,1473
A00001568,23,Monthly Issuance,2015-07-15,1900
A00001568,23,Monthly Issuance,2015-07-15,1901
A00001344,12,Issuance After Transaction,2015-07-16,1628
A00008547,14,Weekly Issuance,2015-07-17,10543
